Portada Imagen,URL - IMDb / FilmAffinity,Trailer,Título,Resumen,Tiempo (min),Año,Género,Production Co.,Directores,Actores Protagónicos,Locación,Presupuesto,Taquilla,Idioma,Latitud,Longitud
https://m.media-amazon.com/images/G/01/IMDbPro/images/default_title._V142442180_.png,https://www.filmaffinity.com/es/film646834.html,https://www.youtube.com/watch?v=TleH0FzP_zA,El tunche,"En el distrito de Pichanaki (selva de Junín) unos estudiantes que investigan sobre plantas medicinales se enteran de la muerte de un ex-compañero , y pese a las advertencias de los lugareños, se internan en el monte. Allí seràn atacados por el Tunche, un espíritu de la selva. ",86,2006,Terror,Inti Films,Nilo Inga,"Reynaldo Arenas, Gustavo Cerrón, Carolina Infante",Pichanaki,-,-,Español,-11.051.100,-748.687.800
https://m.media-amazon.com/images/M/MV5BMTk3MjM2MzYyMV5BMl5BanBnXkFtZTcwMDMxODQ2NQ@@._V1_.jpg,https://pro.imdb.com/title/tt1042539/?ref_=instant_tt_1&q=Peloteros,https://www.youtube.com/watch?v=q9yfcP0HIqk,Peloteros/ Street Soccer,"Narra las peripecias de un grupo de adolescentes durante la década de los 90 en un populoso barrio limeño. La mayor parte de la película se centra alrededor del deporte que más le gusta a los chicos: fútbol. El nombre de la película, ""Peloteros"", es la misma jerga utilizada en Perú para definir a un grupo de hombres, sin importar la edad, que tratan de jugar fútbol en cualquier momento posible. ",98,2006,"Drama, Comedia, Acción",Star Films,Coco Castillo,"Mónica Cabrejos, Javier Echevarría, Joel Ezeta",Lima,$120.000,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BMGU5YmFjNDItMjhhZS00NDc5LTk3YTYtMjcyMDJlMTc5ZGMzXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt1236393/?ref_=instant_tt_1&q=La%20Gran%20Sangre%3A%20La%20Pel%C3%ADcula,https://www.youtube.com/watch?v=cr5C_nP854k,La Gran Sangre: La Película,"Un ex policía maestro de artes marciales, un buscavidas y un ex-soldado, se unen para combatir el crimen al margen de la ley, en la ciudad de Lima, Perú. Forman una banda conocida como La Gran Sangre, debido al pacto que realizan, haciéndose una herida en la muñeca.",95,2007,Acción,JC Films,Jorge Carmona,"Carlos Alcántara, José Alonso, Lita Baluarte",Perú,-,$422.660,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/G/01/IMDbPro/images/default_title._V142442180_.png,https://www.filmaffinity.com/es/film159885.html,https://www.youtube.com/watch?v=Je8zvbelRJQ,Golpe a Golpe,"Freddy “La Raza” Chávez, noqueador por excelencia y promesa del box nacional, proviene de una familia humilde y de pocos recursos. Huérfano de madre, trabaja junto a su padre en una fábrica. Todo su tiempo libre lo dedica a prepararse en el gimnasio de una antigua y olvidada leyenda del box: el entrenador Meléndez.",40,2007,"Acción, Drama, Romance",Compania Latinoamericana de Radiodifusion,Aldo Salvini,"Darío Abad, Carlos Barriga, Sandro Calderón, Giselle Bedón",Lima,-,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BOTU3MTk4N2EtMDEzNS00ZjA4LTkwZTMtYzY3ZDNkNWU3ZDM2XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt4345670/?ref_=instant_tt_1&q=300%20millas%20en%20busca%20de%20mam%C3%A1,https://www.youtube.com/watch?v=-A84SArxLHo,300 millas en busca de mamá,"Ariel y Rocío, dos niños maltratados por su abuela, huyen de casa para reunirse con su madre, que está trabajando en otro país. Los niños enfrentan desafíos amenazantes y vagan por varios países para encontrarla.",90,2007,"Aventura, Crimen, Drama",Cine 2000,Leonidas Zegarra,"Mariana Liquitaya, Lida Aquise, Rimber Caballero",Perú,$10.000,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNGI1NGRlZWYtOWYxYy00OGEyLTk4MTEtNzlmZGZlMjAzNzk3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt1305776/?ref_=instant_tt_1&q=Vidas%20paralelas,https://www.youtube.com/watch?v=WDISvVTNzDQ,Vidas paralelas,"Vidas paralelas es una película uniformada. Está poblada de personajes del Ejército y de Sendero, pero el protagonista es un militar valiente, noble, sacrificado, que no abusa del enemigo vencido y respeta a la población, un perfil que de hecho tuvo quienes lo cumplieron en la vida real, pero que nunca encuentra un contrapeso argumental en sus colegas de actitudes discriminatorias e instintos criminales.",100,2008,"Acción, Drama",Universidad Alas Peruanas,Rocio Llado,"Oscar López Arias, Renzo Schuller, Jimena Lindo",Perú,-,$268.867,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BYmEyMjU0MGItMmZhMi00OTIzLTk1OWQtZmIxYTBmNWI4YzY2XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt1279118/?ref_=instant_tt_1&q=Valentino%20y%20el%20clan%20del%20can,https://www.youtube.com/watch?v=tqlqlYMx8Mg,Valentino y el clan del can,"Valentino es un perro al que el destino no solo salvó de una muerte segura, sino que, además, hizo que se cruzara en su camino El Clan del Can, un grupo de animales de circo. El clan se convierte en la familia con la que siempre había soñado, haciéndole olvidar la crueldad de su amo. En el camino encontrará a Bianca, una linda perrita.",105,2008,"Animación, Familiar, Fantasía",Alpamayo Entertainment,David Bisbano,"Bruno Ascenzo, Maykol Choqque, Alberto Isola",Perú,-,$623.996,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMjMxMDEzNzU4MF5BMl5BanBnXkFtZTgwOTg3MjA2MDE@._V1_.jpg,https://pro.imdb.com/title/tt1283896/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=I_9b4rN1Ps8,Dioses/ Gods,"Elisa, prometida de un rico industrial, que es veinte años mayor que ella, está ansiosa por deshacerse de su pasado de clase trabajadora en favor de la opulencia del estilo de vida elitista de su prometido. Para su desilusión, pronto se da cuenta de que sus esperanzas de encajar en imágenes listas para revistas de esplendor doméstico también deben incluir a sus futuros hijastros, Diego y Andrea. A medida que abraza su nueva vida, sus hijastros se rebelan contra su crianza de clase alta. Viven fuera del mundo, lejos de la realidad de su país, en un mundo donde los hitos están truncados. En la lujosa villa familiar bordeada por el océano, los dos adolescentes se encuentran desconectados de otras personas. La nueva madrastra tendrá que aprender las reglas que implica su nuevo estatus.",120,2008,Drama,Alpamayo Entertainment,Josué Méndez,"Anahí de Cárdenas, Maricielo Effio, Sergio Gjurinovic, Denisse Dibós, Edgar Saba",Lima,-,$292.041,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BNWJmYjdkM2EtZmUwOC00MmI3LWIyOWEtNTM1MmRkMDZlYThmXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt0820018/?ref_=instant_tt_1&q=El%20acuarelista,https://www.youtube.com/watch?v=m-6NbzrXQug,El acuarelista/ The Watercolorist,"T es un oficinista que desea cumplir su gran sueño de pintar una acuarela, pero se ve impedido de hacerlo por los vecinos de su edificio, a quienes el sueño de T les parece una sublime tontería, algo impráctico, incluso inmoral y, por supuesto, tienen mejores ideas de cómo T debe utilizar su tiempo.",88,2008,Drama,Cinecorp SAC,Daniel Rodríguez,"Miguel Iza, Sol Alba, Ana Cecilia Natteri",Perú,-,$15.484,Español,-9.189.967,-75.015.152
https://pics.filmaffinity.com/mancora-729076391-mmed.jpg,https://www.filmaffinity.com/es/film521224.html,https://www.youtube.com/watch?v=Qu3yR25KECU,Mancora,"Tras el suicidio de su padre, Santiago (Jason Day), un joven de Lima, hereda todas sus deudas, así que decide huir. Su destino será Máncora, una isla al norte de Perú. Allí llega inesperadamente su hermanastra Ximena (Elsa Pataky), una joven y hermosa fotógrafa, en compañía de su marido (Enrique Murciano). Así empieza una espiral de excesos, drogas, sexo y celos.",100,2008,Drama,Hispafilms,Ricardo de Montreuil,"Jason Day, Elsa Pataky, Phellipe Haagensen",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BYjA5OWJkMDMtOTE0Ni00OTM1LWEyODMtYzAxMTA2NmMyY2Q5XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt1826750/?ref_=instant_tt_1&q=Ma%C3%B1ana%20te%20Cuento%202,https://mubi.com/es/films/manana-te-cuento-2/trailer,Mañana te Cuento 2,"Han pasado cuatro años desde la noche que les cambió la vida a estos cuatro amigos que aún no habían terminado el colegio. La amistad de tres de ellos sobrevivió a esa intensa noche, ahora viven juntos e intentan hacer menos duro y más pasajero ese inevitable tránsito hacia la adultez. Sin embargo, un personaje del pasado vendrá a complicar las cosas de manera tan inesperada como vertiginosa, obligándolos a tomar decisiones para las que quizás no se sientan preparados. Efraín y el gordo pasarán de una alocada noche a una de sus peores pesadillas, mientras que Manuel tendrá un reencuentro con Bibiana que marcará, esta vez definitivamente, el rumbo de su vida.",94,2008,Drama,Star Films,Eduardo Mendoza de Echave,"Bruno Ascenzo, Giovanni Ciccia, Leysi Suárez",Perú,$120.000,$470.656,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BZWJlYzMxNDgtZGJiZC00MmQ5LThiMWItODNlNWFlZmYzNTViXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt1649779/?ref_=instant_tt_1&q=Pasajeros,https://www.youtube.com/watch?v=8_c1CJmv7_E,Pasajeros,"La historia de Pasajeros se desarrolla en Lima y trata de una historia de dos amigos de la infancia que se reencuentran luego que el primero sale de la cárcel con un objetivo claro: partir a Estados Unidos y tener oportunidades. Mientras, Adolfo, el tercer amigo, ya vive en los Estados Unidos. Martín vive su amistad con Jano con culpa ya que este se entregó a la policía por defenderlos y lo sigue en sus actividades delincuenciales. Mientras tanto, Martín conoce a Pedro Hidalgo, un viejo pintor limeño, que, entre la droga y el alcohol, busca salir del olvido.",120,2008,"Drama, Acción",Laguna Productions,Andrés Cotler,"Pietro Sibille, Marcelo Rivera, Mónica Sánchez",Perú,-,$59.627,Español,-9.189.967,-75.015.152
https://pics.filmaffinity.com/condenado_en_la_pequena_roma-807572591-mmed.jpg,https://www.filmaffinity.com/es/film493655.html,https://www.youtube.com/watch?v=nnFoSbX7J_g,Condenado en la pequeña Roma,"Un hombre es asesinado por unos bandidos, y vuelve a la vida para vengarse de ellos.",89,2008,Horror,-,Edwin J. VIlca Yavar,"Alex Argollo, Rudy Calderon Espinoza, Hector Cormilluni",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BYWNiMjg4ZDgtODQ3Yy00MzAzLWFkYWEtYzAwMDMwMWVhOGNiXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt2030323/?ref_=instant_tt_1&q=Cu4tro,https://www.youtube.com/watch?v=4cr1Y5iuNVk,Cu4tro,"Cu4tro, es una película que presenta 4 episodios donde los protagonistas atraviesan la dura experiencia de sobrevivir ante la ausencia del ser querido. La película empieza con Cecilia, una joven mujer, que regresa a su apartamento de noche, descubriéndose exhausta, luchando contra su propio espacio, la desgastada cotidianidad y el abrumador silencio. Al final, ella deberá enfrentarse a sus más profundos temores.",86,2009,Drama,Nawi Producciones S.A.C.,"Bruno Ascenzo, Sergio Barrio, Christian Buckley, Frank Pérez-Garland","Vanessa Saba, Katia Condos, Natalia Parodi",Lima,$220.000,$66.585,Español,-770.388.300,-119.291.300
https://pics.filmaffinity.com/el_premio-316451204-mmed.jpg,https://pro.imdb.com/title/tt1524934/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=bTpLPay5-KI,El premio,"Álex (Emanuel Soriano) tiene una relación amorosa con su prima Lisbet (Melania Urbina), una joven casada con un taxista metido en negocios turbios. Álex y Lisbet son despedidos de la tienda donde trabajan y él pasa a vender películas porno en el mercado de Polvos Azules. Antonio (José Luis Ruiz), padre de Álex, que vive en el interior del país, gana la lotería y viaja a Lima para cobrar el dinero y encontrarse con su hijo luego de años sin verlo. Antonio no imagina de qué manera el premio va a afectarle la vida. ",92,2009,Drama,Chullachaki Cine,Alberto Durant,"Emanuel Soriano, Melania Urbina, José Luis Ruiz, Aristóteles Picho",Lima,-,$152.411,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BMjU5MzExZjgtYTQ3Ny00YTRiLWFhZTktNzQxYWFhZGQyOTgyXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt1500741?ref_=list_ttl_item_list_ttl_item_tt,https://www.youtube.com/watch?v=Olxlac0U-o0,Paraiso,"Hace exactamente un mes que “Che loco” ha sido asesinado por una pandilla rival. Por esa razón Joaquín, Antuanet, Lalo, Mario y Sara amigos de toda la vida, cruzan el arenal que está a la salida de Paraíso para dejar ofrendas en la gruta de su compañero. Antuanet, la más supersticiosa del grupo, aprovecha la ocasión y ruega a todos que pidan sus deseos. Y es que el ingreso a la juventud es siempre complicado para estos amigos que viven en Paraíso: un barrio que cobija a un grupo de las 600.000 familias de provincias que emigraron por la violencia política. ",87,2009,Drama,Autentika Films,Héctor Gálvez,"Yiliana Chong, Jose Luís García, William Gómez",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMzU3NGNjMGMtMGZlYi00Y2E5LTkwNjctMTgzMzY4N2ExMmU3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt26737648/?ref_=instant_tt_1&q=Sufrimiento%20de%20Madre,https://www.youtube.com/watch?v=ZQxZuzJSJG8,"Madre, Sufrimiento de Madre","Luis es un niño malcriado que actúa como un dictadorzuelo ante sus humildes y trabajadores padres. Ya adulto, Luis pasa el tiempo emborrachándose con sus amigos, haciendo sufrir a su abnegada madre, a quien no duda en robarle su dinero sin importarle que se halle enferma. Un día, Luis rechaza una vez más los reproches y consejos de su madre y se aleja de ella en la calle, sin percatarse que, al seguirlo, la mujer resbala con una cáscara de plátano, cae al suelo y pierde el conocimiento. En la noche, Luis recibe en su cuarto la visita de su padre, quien le dice que su madre está muy grave y le implora su ayuda. Luis se hace el dormido, pero en verdad las palabras de su padre lo conmueven. Al día siguiente va a visitar a su madre al hospital, le pide perdón y le promete cambiar y ser un hombre de bien. Su madre le pide que no olvide su promesa y que nunca se aparte de Dios. Luis va a buscar trabajo para reunir dinero con que atender la enfermedad de su madre. Labora en carpintería metálica, mecánica y construcción civil (cargando latas de cemento), y, finalmente, viaja a Satipo para cosechar café en una chacra. A su retorno, al cabo de tres meses, encuentra que su madre ha muerto y está siendo enterrada en el cementerio; corre hacia el camposanto y se arroja llorando sobre el ataúd de su madre, pidiéndole perdón.",90,2009,Drama,Adonai Films,Daniel Nuñez Durán,"María Vilchez, Rolando Cokil, Janpier Coronel",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BOWQyMmYyYTMtNWYwNS00YmFjLWI0MmMtZmMzNjVjMzI1ODhlXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt2371306/?ref_=instant_tt_1&q=Tarata,https://www.youtube.com/watch?v=HoVMFp61fLU,Tarata,"La película narra la historia de una familia miraflorina compuesta por Claudia, esposa de Daniel y madre de Elías y Sofi. La vida de ellos se desarrollan con mucha normalidad hasta que son sorprendidos con el atentado terrorista en la calle Tarata, con lo cual Claudia sufre una pérdida muy grande que la hará reaccionar ante hechos que pasaron frente a ella durante mucho tiempo.",100,2009,Drama,"Ciné-Sud Promotion, Luna LLena Films",Fabrizio Aguilar,"Gisela Valcárcel, Miguel Iza, Lorena Caravedo",Lima,-,$400.325,Español,-770.388.300,-119.291.300
https://pics.filmaffinity.com/illary-245628379-mmed.jpg,https://www.filmaffinity.com/es/film193382.html,https://www.youtube.com/watch?v=fZFyjdFr-0M,Illary,"Ana y Eva son dos jóvenes provincianas que no saben que son hermanas de padre. La crisis política de los ochenta obligó a ambas familias a emigrar a la capital, donde cada una optó por un modo de vida diferente. Mientras que Ana es una obediente suboficial de Inteligencia, Eva es una entusiasta activista estudiantil, lo que, en el Perú convulsionado por la irrupción del terrorismo, implica casi necesariamente un posicionamiento político irreconciliable. Una sangrienta escaramuza que inicialmente las confronta, termina, sin embargo, por avizorar una tenue esperanza de un futuro mejor.",100,2009,Drama,"1405 comunicaciones, Urpi Cine Producciones",Nilo Pereira del Mar,"Urpi Gibbons, Jackelyne Vásquez",Perú,-,-,Español,-9.189.967,-75.015.152
"https://m.media-amazon.com/images/M/MV5BNWY5ZjZkMzgtZDRlYy00YzNiLWJiNGMtYzQ3ZjUyM2Q2ZWRmXkEyXkFqcGc@._V1_UY290_CR12,0,196,290_.jpg",https://pro.imdb.com/title/tt1206488?ref_=list_ttl_item_list_ttl_item_tt,https://www.youtube.com/watch?v=1gquq9-k54g,La Teta Asustada,"Fausta (Magaly Solier) padece de ""La teta asustada"", una enfermedad que se transmite por la leche materna de mujeres maltratadas durante la época del terrorismo en el Perú. Los infectados nacen sin alma, porque del susto se escondió en la tierra, y cargan un terror atávico que les aísla por completo. Pero Fausta esconde algo más; guarda un secreto que no quiere revelar, hasta que la súbita muerte de su madre desencadenará hechos inesperados que transformarán su vida y la de otros.",95,2009,Drama,"Vela Producciones, Oberón Cinematográfica",Claudia Llosa,"Magaly Solier, Susi Sánchez, Efraín Solís, Marino Ballón, Antolín Prieto",Lima,$10.462,$1.557.750,Español,-770.388.300,-119.291.300
